Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Door,Humidity Layer A,Humidity Layer B
1416,2001-02-03 09:00:00,14.208936117028614,20.786057622823265,1,54,63
1547,2001-02-03 10:00:00,20.960522682323436,19.542684208354004,1,74,41
1022,2001-02-03 11:00:00,30.215624036151624,26.954105463429013,0,52,64
1792,2001-02-03 12:00:00,33.971005119625346,10.22018499627369,1,67,66
1040,2001-02-03 13:00:00,26.337171359051844,14.433387076600589,0,63,54
1323,2001-02-03 14:00:00,30.306541027090113,24.116550994952995,1,78,33
1383,2001-02-03 15:00:00,22.810192088695956,17.230880855471195,0,41,39
1201,2001-02-03 16:00:00,15.040462014974235,20.036734376491836,1,45,63
1810,2001-02-03 17:00:00,18.522328383925096,15.140183361677936,0,43,47
1219,2001-02-03 18:00:00,31.03780091021104,24.196991156596376,0,47,36
1374,2001-02-03 19:00:00,34.93282277357077,20.8712546289925,0,61,32
1621,2001-02-03 20:00:00,25.322860280525635,14.478663957460935,0,72,54
1041,2001-02-03 21:00:00,26.71719789978508,11.787386734830482,0,76,62
1048,2001-02-03 22:00:00,28.718356806621212,17.151084445822068,1,77,44
1790,2001-02-03 23:00:00,25.307418541020336,19.719826076772694,1,78,38
1719,2001-02-04 00:00:00,29.17256291273697,22.17099882909478,1,61,31
1555,2001-02-04 01:00:00,26.511552328791968,16.26709851669335,0,73,56
1252,2001-02-04 02:00:00,31.658940177476094,15.154147060168203,0,54,57
1666,2001-02-04 03:00:00,28.901462305931606,24.54726023956909,1,51,42
1762,2001-02-04 04:00:00,18.652313266753794,15.438088784144483,0,72,42
1347,2001-02-04 05:00:00,29.195729553758696,23.718538454752032,1,66,38
1754,2001-02-04 06:00:00,15.921568317040666,20.14064221454228,0,41,56
1479,2001-02-04 07:00:00,26.510041353430537,25.265766004813592,1,78,37
1370,2001-02-04 08:00:00,29.099120791360676,20.923505144438053,1,72,35
1473,2001-02-04 09:00:00,30.30094742876017,13.866319100861439,0,63,69
1452,2001-02-04 10:00:00,23.765650534957754,18.317641958816324,0,59,61
1020,2001-02-04 11:00:00,20.435177896854057,20.970620116232343,0,76,55
1343,2001-02-04 12:00:00,22.28385825826242,20.525186798410584,0,50,69
1568,2001-02-04 13:00:00,20.61173303091465,14.67547403644288,1,77,36
1266,2001-02-04 14:00:00,25.714843980186863,16.635242960330935,1,74,54
1675,2001-02-04 15:00:00,22.442745399202717,23.74715258985266,1,64,47
1704,2001-02-04 16:00:00,16.61338296366728,20.444998850900898,0,51,33
1180,2001-02-04 17:00:00,30.77504401053524,22.781982720023194,0,70,35
1388,2001-02-04 18:00:00,23.345826178851638,21.271885922823962,1,79,68
1585,2001-02-04 19:00:00,18.21578800672352,22.241564071078706,1,57,59
1829,2001-02-04 20:00:00,27.6832565839222,25.723218228346294,1,73,44
1742,2001-02-04 21:00:00,19.414606179217003,27.274146395739645,1,79,46
1204,2001-02-04 22:00:00,23.27858920765511,14.025990234763714,0,65,56
1292,2001-02-04 23:00:00,30.440460603888912,25.8731908149745,1,67,46
1995,2001-02-05 00:00:00,19.643598167390902,19.79757213460696,0,61,66
1041,2001-02-05 01:00:00,26.20494982196954,21.005786810361144,1,46,44
1017,2001-02-05 02:00:00,18.48692738626245,17.786022274878714,0,57,38
1274,2001-02-05 03:00:00,28.317475465076605,18.362928024462605,1,61,31
1703,2001-02-05 04:00:00,19.692460823631613,20.449700354475493,1,63,33
1770,2001-02-05 05:00:00,22.867088138043222,21.64688321405525,0,54,39
1277,2001-02-05 06:00:00,23.281133402962524,20.849594700982884,1,68,46
1140,2001-02-05 07:00:00,17.608595455776005,16.351996242568696,1,47,49
1904,2001-02-05 08:00:00,31.11380443322257,21.804208354843393,0,46,56
1636,2001-02-05 09:00:00,26.367309152225726,28.937594426419988,1,76,52
1536,2001-02-05 10:00:00,18.47614782822694,17.19009499250473,0,75,50
1816,2001-02-05 11:00:00,16.454242114129748,24.688165807925074,1,78,51
1468,2001-02-05 12:00:00,24.30205902043636,24.201258349149022,1,77,52
1073,2001-02-05 13:00:00,25.46139806532552,21.14718371552578,1,79,41
1538,2001-02-05 14:00:00,34.88988835042322,15.722834247742407,0,58,41
1748,2001-02-05 15:00:00,28.037181675817497,19.555509573994215,0,63,65
1137,2001-02-05 16:00:00,26.398957150224206,22.266059373335466,1,59,65
1868,2001-02-05 17:00:00,24.208137357870825,26.705376501576765,0,54,35
1055,2001-02-05 18:00:00,13.635503874222493,21.442176679081285,1,55,43
1180,2001-02-05 19:00:00,26.082098080331825,19.122282650914915,1,67,43
1751,2001-02-05 20:00:00,22.85536876248674,15.641020430153342,0,77,65
1326,2001-02-05 21:00:00,27.103947582865988,18.303687365001995,1,78,38
1618,2001-02-05 22:00:00,24.521579781068098,15.517264620479379,1,49,39
1749,2001-02-05 23:00:00,26.37707209292455,11.515980584941818,0,61,65
1838,2001-02-06 00:00:00,22.258709357799134,23.279544138765225,1,64,51
1289,2001-02-06 01:00:00,24.32079312274102,10.807729774605074,0,68,36
1740,2001-02-06 02:00:00,28.69346303320932,15.800713085750946,0,59,60
1883,2001-02-06 03:00:00,18.913207640101433,20.355695216054546,0,56,61
1262,2001-02-06 04:00:00,18.309802752548016,17.92470249163953,0,45,38
1295,2001-02-06 05:00:00,18.287644047401937,18.179155250371995,1,46,51
1147,2001-02-06 06:00:00,21.669497037556766,21.305604568785416,0,46,38
1772,2001-02-06 07:00:00,24.64111621224236,19.484060825993378,1,51,50
1804,2001-02-06 08:00:00,24.75362020183891,24.941733247595334,0,42,37
1189,2001-02-06 09:00:00,21.714654334410746,18.964357745901943,1,48,66
1463,2001-02-06 10:00:00,18.418457664187294,17.134165275019473,0,74,61
1633,2001-02-06 11:00:00,21.352226254871645,24.466786882800037,1,63,34
1477,2001-02-06 12:00:00,25.18870219228725,16.312068528677152,1,44,51
1125,2001-02-06 13:00:00,23.335340814186438,26.231032227619632,0,44,59
1002,2001-02-06 14:00:00,24.67032332280167,14.012744337574514,0,41,43
1745,2001-02-06 15:00:00,29.1540377597648,20.18809629115611,0,59,33
1299,2001-02-06 16:00:00,26.913638857597014,23.15327835402586,0,63,67
1470,2001-02-06 17:00:00,22.14970467360523,20.900867492833555,1,42,64
1665,2001-02-06 18:00:00,22.555819198808894,24.21436829413981,1,58,59
1289,2001-02-06 19:00:00,22.143433316751377,19.37602126591102,0,76,68
1016,2001-02-06 20:00:00,25.157402398435853,17.98180064014163,1,70,62
1797,2001-02-06 21:00:00,23.295935866039624,21.051164860514767,0,75,57
1009,2001-02-06 22:00:00,15.150019245511059,10.657392672348426,0,41,39
1457,2001-02-06 23:00:00,21.54152778646928,18.025072916049233,0,62,52
1214,2001-02-07 00:00:00,27.88683653553427,15.85383253127041,1,68,39
1415,2001-02-07 01:00:00,18.339638662183802,19.56832988186478,1,67,31
1160,2001-02-07 02:00:00,12.875996318844491,21.030655189817224,1,59,67
1737,2001-02-07 03:00:00,20.075474418377997,10.926040478556171,0,60,40
1885,2001-02-07 04:00:00,36.91593507005315,21.00702161202215,1,52,43
1117,2001-02-07 05:00:00,20.504448204133737,17.925793262672112,1,78,48
1752,2001-02-07 06:00:00,14.484722603866938,17.505226948251646,0,49,35
1683,2001-02-07 07:00:00,18.818988392713845,23.495783905799534,0,74,55
1403,2001-02-07 08:00:00,17.787340661236506,18.23452518391791,0,56,34
1658,2001-02-07 09:00:00,19.54052934050746,21.9501754123534,1,41,33
1760,2001-02-07 10:00:00,23.135844137044753,19.166773724178494,0,40,52
1580,2001-02-07 11:00:00,24.78110592991052,24.030931158283245,0,45,63
1455,2001-02-07 12:00:00,29.645177109278897,24.188182675802643,0,49,42
1641,2001-02-07 13:00:00,30.869922737804462,19.771224201356407,1,68,39
1506,2001-02-07 14:00:00,26.698599162224436,13.90881943764833,0,72,39
1540,2001-02-07 15:00:00,30.881826782127007,22.489463214324708,0,74,34
1791,2001-02-07 16:00:00,29.25835202268686,13.607042280544189,0,49,46
1246,2001-02-07 17:00:00,28.57568585693869,29.171766566665806,0,56,65
1822,2001-02-07 18:00:00,26.469275402477678,23.55070475287395,1,68,56
1206,2001-02-07 19:00:00,26.154142422741725,16.564595875515007,1,70,55
1201,2001-02-07 20:00:00,23.646543204852932,15.251737667392364,1,68,35
1697,2001-02-07 21:00:00,34.64743149455477,15.641866841031089,1,77,53
1019,2001-02-07 22:00:00,23.470820540960613,18.758966770863402,0,55,69
1153,2001-02-07 23:00:00,22.682668059723632,19.28667224879003,0,41,34
1557,2001-02-08 00:00:00,24.620437364014947,25.687985177715912,1,41,44
1777,2001-02-08 01:00:00,21.331851748007303,20.688740548637707,0,68,50
1918,2001-02-08 02:00:00,15.128104755219168,20.20484012492325,0,65,44
1507,2001-02-08 03:00:00,26.345486274376587,12.759143170169935,0,49,42
1041,2001-02-08 04:00:00,31.354955936159456,11.284719452966936,1,75,37
1678,2001-02-08 05:00:00,26.666391085409025,28.653357478540926,0,71,39
1388,2001-02-08 06:00:00,27.349103315927778,19.37746666834108,0,58,66
1346,2001-02-08 07:00:00,19.22194367137964,17.54273180449264,1,77,30
1913,2001-02-08 08:00:00,27.34675150097647,22.161311910185304,1,72,50
1919,2001-02-08 09:00:00,24.763299858489347,19.15026383746831,0,63,41
1317,2001-02-08 10:00:00,17.284693194616732,21.209268323359154,1,41,46
1001,2001-02-08 11:00:00,19.656686899370506,13.39035064339065,0,72,61
1019,2001-02-08 12:00:00,26.696999442154933,15.086096866243524,1,65,66
1152,2001-02-08 13:00:00,18.468542120155515,13.841973156795701,0,41,36
1847,2001-02-08 14:00:00,21.65331626259285,23.86251387677801,1,60,30
1424,2001-02-08 15:00:00,24.28200161092402,22.350973768309736,0,69,54
1243,2001-02-08 16:00:00,26.188864781427437,20.281193348038276,1,72,64
1199,2001-02-08 17:00:00,22.388278746360665,22.130348084208258,0,45,30
1924,2001-02-08 18:00:00,23.489324928660626,20.979234704505355,1,70,62
1173,2001-02-08 19:00:00,29.729808200215768,22.163098530298956,0,66,69
1154,2001-02-08 20:00:00,23.443992240547843,23.73779531077459,0,76,39
1279,2001-02-08 21:00:00,22.758491078584434,28.157722791907467,1,68,57
1816,2001-02-08 22:00:00,28.91176082454171,19.544992207243038,0,53,52
1411,2001-02-08 23:00:00,24.561614826968857,14.161252766272858,0,46,33
1721,2001-02-09 00:00:00,31.679773874762315,18.69768298397863,0,55,31
1096,2001-02-09 01:00:00,23.07536022231642,21.580352387419946,0,63,61
1984,2001-02-09 02:00:00,27.79606608974217,23.541388102997352,1,58,43
1136,2001-02-09 03:00:00,26.739047525404793,24.838088295169968,0,54,55
1951,2001-02-09 04:00:00,25.17517111507696,16.912280059887316,0,74,45
1491,2001-02-09 05:00:00,28.67462113148435,18.416579411896308,1,49,37
1069,2001-02-09 06:00:00,23.053404295648217,22.702241648221634,1,70,65
1016,2001-02-09 07:00:00,20.023401841446265,18.970100904511234,1,76,30
1184,2001-02-09 08:00:00,22.66093668245346,13.863871984677154,0,40,65
1582,2001-02-09 09:00:00,19.85832053595194,27.699275994802917,0,63,34
1457,2001-02-09 10:00:00,16.258192559891565,17.756789626468695,1,45,63
1021,2001-02-09 11:00:00,23.23907365932175,11.676349983208949,1,52,42
1379,2001-02-09 12:00:00,24.392791996828098,12.692296920840995,1,48,57
1538,2001-02-09 13:00:00,20.040653663954483,24.834599194232986,0,58,40
1667,2001-02-09 14:00:00,31.03934415493721,16.06163568125907,1,68,38
1418,2001-02-09 15:00:00,33.92408639210156,23.289368543801036,1,65,36
1393,2001-02-09 16:00:00,20.16192011834536,20.909786714744584,0,58,40
1893,2001-02-09 17:00:00,22.23603332791171,17.957334228156885,0,76,37
1838,2001-02-09 18:00:00,19.89363515691288,17.101359989283463,1,78,66
1796,2001-02-09 19:00:00,28.178281040302412,22.06193777226107,0,43,52
1239,2001-02-09 20:00:00,23.76644759255615,21.65822801099203,0,72,56
1745,2001-02-09 21:00:00,20.819281306899388,28.876837770961885,1,70,67
1101,2001-02-09 22:00:00,30.182639123588913,33.31460365095789,0,52,51
1504,2001-02-09 23:00:00,24.667618952557635,18.12465404587769,1,47,51
1431,2001-02-10 00:00:00,32.66462136511556,23.199246948188332,1,76,30
1194,2001-02-10 01:00:00,22.05560085732682,21.994411012064237,0,46,36
1614,2001-02-10 02:00:00,26.508021446110913,21.080760077430085,1,71,64
1543,2001-02-10 03:00:00,20.79208123855548,24.017110095556507,0,46,40
1944,2001-02-10 04:00:00,34.69925828566847,18.60814824978302,1,58,54
1442,2001-02-10 05:00:00,30.913486387125012,21.535713300760232,0,63,52
1326,2001-02-10 06:00:00,27.32397877115074,17.014692133503985,0,58,36
1916,2001-02-10 07:00:00,27.97351903627,17.13352880643098,1,56,42
1520,2001-02-10 08:00:00,25.71161646230583,15.198448359712541,1,65,60
1792,2001-02-10 09:00:00,24.077465586229106,18.735192803358913,1,54,58
1286,2001-02-10 10:00:00,28.252707328857085,24.686396412951005,0,66,41
1380,2001-02-10 11:00:00,30.763933688762254,22.306752146137626,1,52,39
1563,2001-02-10 12:00:00,15.556938942663647,18.033869361508184,1,66,58
1085,2001-02-10 13:00:00,23.740923133306946,22.104542580214293,1,40,60
1733,2001-02-10 14:00:00,26.00183063961863,23.22757553817572,1,50,35
1938,2001-02-10 15:00:00,28.178018417956224,12.43099190705909,1,46,46
1803,2001-02-10 16:00:00,20.81985011550236,19.78129069082145,1,74,33
1748,2001-02-10 17:00:00,31.09537394288023,20.733181812712886,1,72,37
1251,2001-02-10 18:00:00,28.924124772696263,20.764966660032872,1,60,40
1961,2001-02-10 19:00:00,33.129791202111115,23.854576162154427,0,42,58
1256,2001-02-10 20:00:00,11.669666238093761,25.784723106366673,1,63,49
1976,2001-02-10 21:00:00,27.929816448307527,18.381099364653714,1,68,67
1519,2001-02-10 22:00:00,25.917047605806193,23.511957195807845,1,49,61
1903,2001-02-10 23:00:00,20.017305134140415,21.71185833115583,0,71,57
1793,2001-02-11 00:00:00,19.406123351727487,26.41468632883542,0,43,64
1814,2001-02-11 01:00:00,26.7411571307647,13.443833378217018,1,44,36
1872,2001-02-11 02:00:00,21.877282210564502,21.768957764897827,0,66,45
1755,2001-02-11 03:00:00,23.355525699050382,21.122200011960828,0,41,38
1288,2001-02-11 04:00:00,23.37619668344465,13.801046967205036,0,76,68
1849,2001-02-11 05:00:00,23.085793634427294,21.88004516706815,0,46,54
1326,2001-02-11 06:00:00,32.93330272598295,18.37248048061745,1,45,31
1961,2001-02-11 07:00:00,23.046983081326168,18.42273362516907,0,59,38
1889,2001-02-11 08:00:00,24.8487415174578,23.1183814943879,0,71,41
1597,2001-02-11 09:00:00,22.54802384452026,23.330502121250564,1,79,49
1879,2001-02-11 10:00:00,29.956567821378712,20.41827013095461,0,63,38
1209,2001-02-11 11:00:00,24.296121680968767,18.652105033393735,0,60,57
1217,2001-02-11 12:00:00,18.74710103365162,19.580548399473635,1,55,30
1102,2001-02-11 13:00:00,33.80805395371046,21.834493889585286,0,65,36
1321,2001-02-11 14:00:00,25.73203518824766,24.218783575744602,0,52,60
1247,2001-02-11 15:00:00,23.327020480054692,19.791638662569316,1,71,49
1164,2001-02-11 16:00:00,23.64236256687005,23.69611801751333,1,45,67
1800,2001-02-11 17:00:00,26.313772653605767,20.74166992959152,1,65,37
1444,2001-02-11 18:00:00,34.14272790895016,20.135607085857487,1,63,59
1489,2001-02-11 19:00:00,31.720681396370548,17.286397964565626,0,66,62
1443,2001-02-11 20:00:00,29.36195904392332,14.249987312939194,1,60,56
1961,2001-02-11 21:00:00,21.680707838994863,21.275012858293966,1,46,68
1588,2001-02-11 22:00:00,30.269615470380433,24.50774944169541,1,74,50
1938,2001-02-11 23:00:00,31.01349477623986,22.93113767339949,1,53,35
1654,2001-02-12 00:00:00,27.050858816899115,21.280638468440003,1,47,31
1110,2001-02-12 01:00:00,31.16941236060501,16.361561518036666,0,75,31
1689,2001-02-12 02:00:00,29.216853892713825,21.28311570469004,0,45,48
1812,2001-02-12 03:00:00,34.084261752813894,16.74987691308837,0,49,59
1612,2001-02-12 04:00:00,29.205687626057923,17.377944116713348,0,49,39
1934,2001-02-12 05:00:00,26.405814045533415,17.992786974224842,1,60,66
1092,2001-02-12 06:00:00,25.422365869406487,28.615909422438975,1,50,48
1996,2001-02-12 07:00:00,22.834335951958074,15.927289706618186,1,64,44
1804,2001-02-12 08:00:00,29.41402173536824,20.449419225639552,0,50,58
1686,2001-02-12 09:00:00,29.377458692596317,19.375477355232636,0,72,65
1581,2001-02-12 10:00:00,14.445135547443737,17.694269965551836,1,53,30
1483,2001-02-12 11:00:00,20.101673884482555,25.91655461219907,0,53,42
1376,2001-02-12 12:00:00,27.164633639547343,22.304548874802077,0,67,41
1919,2001-02-12 13:00:00,22.57171328558524,21.90176925277181,0,79,54
1468,2001-02-12 14:00:00,28.283742267544206,17.856087890746977,0,51,46
1555,2001-02-12 15:00:00,26.808861007775246,20.229322759826434,1,75,69
1067,2001-02-12 16:00:00,21.593652236531227,16.953509256186543,1,49,56
1392,2001-02-12 17:00:00,22.93000937469973,16.365030610594903,0,44,47
1891,2001-02-12 18:00:00,24.3701035789939,24.66268446824312,1,41,69
1559,2001-02-12 19:00:00,22.273607851462632,18.00950240091135,1,63,60
1802,2001-02-12 20:00:00,24.929333884632566,20.645936589853207,1,78,54
1638,2001-02-12 21:00:00,18.984190146259103,21.056511114912695,0,58,40
1233,2001-02-12 22:00:00,20.655100859780934,27.511919785853365,0,44,35
1413,2001-02-12 23:00:00,28.150502792899637,16.30016433304614,1,42,64
1267,2001-02-13 00:00:00,22.92758526168308,32.35980746523733,0,44,66
1652,2001-02-13 01:00:00,19.68641169041789,22.984658476628056,1,71,54
1930,2001-02-13 02:00:00,25.653531250678174,19.661726240435357,1,46,47
1666,2001-02-13 03:00:00,28.999878164491477,24.92821809282369,1,75,69
1218,2001-02-13 04:00:00,21.709014364551166,18.863259375071095,0,69,63
1262,2001-02-13 05:00:00,17.841210929905763,17.74920008228991,1,58,57
1409,2001-02-13 06:00:00,7.426996481998849,24.8162073318116,0,41,55
1142,2001-02-13 07:00:00,24.893035001796587,26.442066405161256,1,62,38
1951,2001-02-13 08:00:00,20.41483650776198,19.488110936347827,1,63,50
1889,2001-02-13 09:00:00,25.51281812437389,22.114719647649462,0,76,63
1180,2001-02-13 10:00:00,30.783642712508072,19.916489509402037,1,41,47
1509,2001-02-13 11:00:00,20.721248098820244,21.016701919625998,0,61,69
1441,2001-02-13 12:00:00,27.36491497708555,14.776837841528192,0,63,60
1081,2001-02-13 13:00:00,20.59487232235529,18.083220439008148,1,59,45
1021,2001-02-13 14:00:00,31.826210868887003,18.813411894253164,1,58,69
1835,2001-02-13 15:00:00,32.406592937012526,19.14610280342176,1,49,48
1006,2001-02-13 16:00:00,21.172670302227665,20.745217431459896,0,70,48
1483,2001-02-13 17:00:00,26.90701632728643,18.941834069142782,1,53,62
1887,2001-02-13 18:00:00,31.394543462473404,17.792007184417855,0,47,32
1332,2001-02-13 19:00:00,19.329645079480066,13.615423422615013,0,61,51
1775,2001-02-13 20:00:00,24.23622991973498,17.78664813707779,1,43,46
1308,2001-02-13 21:00:00,25.83438083009452,17.53054668456322,0,64,43
1026,2001-02-13 22:00:00,21.930792104075287,14.301218589550807,1,76,39
1773,2001-02-13 23:00:00,18.224519615678844,16.96129388144599,1,75,69
1363,2001-02-14 00:00:00,23.98842518386919,17.384119238176364,1,62,32
1658,2001-02-14 01:00:00,31.976500896395034,15.57469004199656,1,45,40
1453,2001-02-14 02:00:00,25.71332778300469,14.908217657099529,1,54,66
1689,2001-02-14 03:00:00,33.020376458737736,18.171759104281392,1,55,60
1248,2001-02-14 04:00:00,23.190106917434115,15.23087608691134,1,65,58
1416,2001-02-14 05:00:00,28.65840176380046,20.781495979431103,0,59,36
1120,2001-02-14 06:00:00,30.682689040737543,24.567613385054166,1,53,41
1713,2001-02-14 07:00:00,26.27831788316486,13.287842504770348,1,52,36
1240,2001-02-14 08:00:00,24.18779408644336,13.5845490939496,1,46,64
1673,2001-02-14 09:00:00,29.125284108308506,23.570789320897156,1,71,52
1457,2001-02-14 10:00:00,26.223060891939504,24.373003270563558,1,40,69
1824,2001-02-14 11:00:00,28.867656706269482,25.204572376388292,1,73,64
1621,2001-02-14 12:00:00,31.653802047857393,19.131404410138,0,52,47
1849,2001-02-14 13:00:00,22.08923589257864,14.877855910421832,1,40,68
1179,2001-02-14 14:00:00,17.281837235828867,17.9725160376403,1,45,57
1531,2001-02-14 15:00:00,32.60988244666357,19.180923959763362,1,47,32
1322,2001-02-14 16:00:00,22.604553607738076,17.858728850888223,0,51,67
1779,2001-02-14 17:00:00,32.892380790250066,22.928539898819064,0,47,51
1945,2001-02-14 18:00:00,20.554092735284136,19.439936375955877,1,46,32
1209,2001-02-14 19:00:00,23.830357399884342,12.001762816451862,0,56,59
1458,2001-02-14 20:00:00,28.553738603291144,23.664138166856095,0,63,64
1024,2001-02-14 21:00:00,20.152090795818044,20.500975453320248,0,77,67
1215,2001-02-14 22:00:00,19.87510924914634,18.572567941142584,0,52,58
1127,2001-02-14 23:00:00,23.348987615631287,19.788256318474133,1,42,47
1411,2001-02-15 00:00:00,24.61846934431789,27.705002143532734,0,78,50
1724,2001-02-15 01:00:00,28.632474787079783,31.4528287256543,1,48,64
1509,2001-02-15 02:00:00,24.14094002860958,24.66436477567556,0,76,56
1840,2001-02-15 03:00:00,31.178097164099963,27.734692677747038,0,45,35
1864,2001-02-15 04:00:00,29.07156228454649,24.57992103554281,0,49,44
1414,2001-02-15 05:00:00,20.80906534120863,14.719614221832611,0,58,50
1141,2001-02-15 06:00:00,24.696889356159236,25.048544871523724,0,46,69
1344,2001-02-15 07:00:00,19.74041894457695,20.435176157994412,0,79,47
1245,2001-02-15 08:00:00,14.421056726085205,26.48491425609944,1,75,50
1016,2001-02-15 09:00:00,23.057997921702132,15.15035694739717,1,41,43
1941,2001-02-15 10:00:00,20.40288317040346,19.949576088641777,0,64,58
1772,2001-02-15 11:00:00,32.16204051305925,23.762082056674632,0,54,48
1853,2001-02-15 12:00:00,28.995145161560064,27.727465601558244,1,48,48
1710,2001-02-15 13:00:00,17.49170951374947,17.94036388047194,0,44,37
1949,2001-02-15 14:00:00,24.384756643365304,18.156738692283295,1,48,66
1381,2001-02-15 15:00:00,23.87908780738164,19.548174073969793,0,75,48
1075,2001-02-15 16:00:00,23.779703750627807,15.580124464112023,1,57,31
1058,2001-02-15 17:00:00,25.219677610809526,17.997253080880277,0,44,67
1014,2001-02-15 18:00:00,20.289552175341665,22.826471093721715,0,50,63
1083,2001-02-15 19:00:00,29.52973666386992,22.268953918784938,0,77,56
1596,2001-02-15 20:00:00,29.112283557847974,15.88378104582382,0,65,63
1619,2001-02-15 21:00:00,21.789145461477737,16.959097246602248,1,46,43
1371,2001-02-15 22:00:00,22.23770347668324,23.16220133246907,0,49,42
1601,2001-02-15 23:00:00,30.443270239387616,24.77210213004951,1,68,41
1391,2001-02-16 00:00:00,24.473373803361728,27.878656841221,1,74,41
1847,2001-02-16 01:00:00,25.9621922854678,21.693435614493957,0,47,34
1959,2001-02-16 02:00:00,23.726944099098947,17.83360923121014,1,64,63
1577,2001-02-16 03:00:00,25.603477279977277,17.46682129731128,0,76,40
1446,2001-02-16 04:00:00,29.03516911780959,17.670429584653835,1,46,56
1140,2001-02-16 05:00:00,32.86494789551252,18.6010353490777,1,47,50
1763,2001-02-16 06:00:00,22.20696623858783,14.590337845137508,0,58,43
1585,2001-02-16 07:00:00,30.07902429923523,22.373033160814906,0,56,66
1349,2001-02-16 08:00:00,21.221887861725044,17.727848623657415,1,55,46
1722,2001-02-16 09:00:00,33.38346605302259,11.472485022159075,0,60,38
1513,2001-02-16 10:00:00,24.224496850560396,17.877391851429227,0,62,45
1874,2001-02-16 11:00:00,27.47923103963972,17.449724554649098,0,41,54
1556,2001-02-16 12:00:00,30.23032434228392,25.342852241906886,0,78,66
1939,2001-02-16 13:00:00,29.30838021640093,23.883485581735858,0,66,38
1722,2001-02-16 14:00:00,26.840010314744767,16.244641991762013,0,40,67
1721,2001-02-16 15:00:00,19.092123252985868,14.190232751730314,1,78,57
1371,2001-02-16 16:00:00,20.634758650433096,24.781693804727688,0,49,57
1659,2001-02-16 17:00:00,22.239415092028963,25.79652372648238,0,64,45
1637,2001-02-16 18:00:00,23.04563223439241,16.874195364796304,1,64,44
1000,2001-02-16 19:00:00,26.666240701920866,25.84342206307048,0,58,61
1928,2001-02-16 20:00:00,25.7796982485393,17.956489007386413,1,45,36
1750,2001-02-16 21:00:00,24.58969081760866,21.358113803282656,0,49,57
1557,2001-02-16 22:00:00,22.963992317283807,17.884597052510795,1,75,56
1647,2001-02-16 23:00:00,25.213090606312942,18.683047392478617,1,41,61
1546,2001-02-17 00:00:00,21.711421607713813,28.61254272253366,0,62,47
1079,2001-02-17 01:00:00,27.19934848912418,18.546662859770596,0,48,44
1380,2001-02-17 02:00:00,24.21451338927433,20.26967792298545,0,64,30
1075,2001-02-17 03:00:00,28.67611604517991,26.443225728574177,1,52,58
1325,2001-02-17 04:00:00,27.363622062441692,17.210045509897235,0,72,43
1997,2001-02-17 05:00:00,34.11062854932736,25.562549769953648,1,74,59
1547,2001-02-17 06:00:00,26.93171107734006,18.694835577932913,0,45,41
1837,2001-02-17 07:00:00,21.466509864629653,24.031563836639208,1,41,58
1584,2001-02-17 08:00:00,20.556669564576044,23.535554479611864,1,55,30
1555,2001-02-17 09:00:00,32.226731800797175,21.423488505648443,0,52,57
1462,2001-02-17 10:00:00,25.334627306113457,16.823817224342054,1,79,54
1771,2001-02-17 11:00:00,33.189582967805066,23.001332560991187,0,77,43
1631,2001-02-17 12:00:00,20.997736988292548,18.044220971340437,1,44,66
1160,2001-02-17 13:00:00,23.33248746305388,24.207432139792008,1,44,65
1856,2001-02-17 14:00:00,23.41850670203693,20.67821940676862,1,48,54
1891,2001-02-17 15:00:00,27.866006042746,26.639319428156604,1,40,68
1459,2001-02-17 16:00:00,27.776485572267315,13.377959897270767,1,46,32
1027,2001-02-17 17:00:00,31.38875876373005,18.84013034808033,0,55,34
1981,2001-02-17 18:00:00,17.36971948865972,22.076046712740908,1,58,34
1738,2001-02-17 19:00:00,17.14739065682962,28.861322074317997,0,48,34
1941,2001-02-17 20:00:00,27.23729335993915,16.504217928137084,1,79,47
1242,2001-02-17 21:00:00,25.61248314811062,24.141482188365163,1,58,68
1588,2001-02-17 22:00:00,24.53792789081087,27.828248096749263,1,68,37
1449,2001-02-17 23:00:00,23.11295976033583,20.822604240905967,0,46,65
1849,2001-02-18 00:00:00,21.65186171625266,15.949702006517546,1,50,66
1754,2001-02-18 01:00:00,24.73984383905414,26.365826560252078,0,67,44
1046,2001-02-18 02:00:00,24.77924719936246,13.692483614437673,0,63,47
1785,2001-02-18 03:00:00,33.934735276064174,21.3313642614254,0,70,52
1942,2001-02-18 04:00:00,25.32979672951559,18.165026227058284,1,70,48
1332,2001-02-18 05:00:00,34.54167978230123,22.929647897027397,1,77,40
1846,2001-02-18 06:00:00,22.019634825973956,19.272248149101742,1,76,52
1075,2001-02-18 07:00:00,21.226524977477457,22.895935663013994,0,68,54
1064,2001-02-18 08:00:00,34.724841807855526,24.837213042716208,1,52,42
1675,2001-02-18 09:00:00,27.57893319950694,14.924238295849527,0,59,37
1494,2001-02-18 10:00:00,33.24490907678261,21.24251243369815,1,61,53
1675,2001-02-18 11:00:00,30.76700789930733,23.03650729975524,0,72,54
1913,2001-02-18 12:00:00,34.0011420748047,20.699943080822788,0,47,47
1141,2001-02-18 13:00:00,33.046327448219245,19.755221929034395,0,62,33
1868,2001-02-18 14:00:00,22.68005266466774,23.327385639568764,0,48,57
1146,2001-02-18 15:00:00,21.8462973938356,19.548732717381043,0,44,33
